gender,age,category,total_price
0,19,0,4801.28
1,28,0,2700.7200000000003
1,41,2,60.6
1,64,0,1200.32
0,34,3,40.66
1,25,2,15.15
0,42,3,162.64
0,44,0,7502.0
0,18,0,4801.28
0,39,0,1200.32
1,54,0,4801.28
0,62,4,83.68
1,46,3,40.66
0,44,6,4200.0
0,51,3,365.94
0,56,0,7502.0
1,53,0,7502.0
1,63,5,143.36
1,19,5,143.36
0,31,0,300.08
1,42,0,7502.0
0,38,0,1200.32
0,32,3,1016.5
0,42,1,600.17
0,36,0,7502.0
1,63,3,40.66
0,50,4,5.23
1,25,0,7502.0
1,36,0,7502.0
0,53,4,130.75
1,66,0,4801.28
0,65,6,1050.0
0,49,3,1016.5
0,68,5,143.36
1,48,3,162.64
0,66,5,322.56
1,18,0,7502.0
1,68,7,293.25
0,37,0,300.08
0,19,0,1200.32
0,63,0,2700.7200000000003
0,30,6,4200.0
1,58,3,650.56
0,39,3,1016.5
0,43,3,365.94
1,56,5,322.56
1,64,4,5.23
0,29,0,1200.32
0,25,3,40.66
0,56,5,322.56
0,67,5,35.84
0,66,5,322.56
0,20,5,35.84
0,43,0,2700.7200000000003
1,47,7,11.73
1,41,5,35.84
1,22,0,300.08
1,42,0,4801.28
0,48,0,1200.32
1,50,5,35.84
0,67,1,5401.53
0,45,6,4200.0
0,68,0,4801.28
0,46,5,896.0
1,48,0,4801.28
1,45,0,2700.7200000000003
1,46,0,7502.0
1,63,0,1200.32
0,45,6,1050.0
0,58,3,650.56
1,58,1,2400.68
1,56,3,40.66
0,43,0,7502.0
0,27,0,2700.7200000000003
0,31,0,4801.28
1,48,4,130.75
0,44,2,60.6
0,59,0,7502.0
1,50,4,47.07
1,47,3,365.94
0,41,4,5.23
0,46,2,15.15
1,39,5,143.36
1,33,0,1200.32
1,54,4,83.68
0,44,1,5401.53
1,20,0,1200.32
1,35,0,2700.7200000000003
0,52,5,896.0
0,21,7,105.57
0,61,1,5401.53
1,32,0,1200.32
0,55,4,5.23
1,42,4,130.75
1,41,3,365.94
0,64,6,26250.0
0,34,0,2700.7200000000003
1,23,4,130.75
0,18,0,1200.32
0,34,6,9450.0
0,68,5,573.44
1,60,0,300.08
1,44,3,1016.5
0,54,2,242.4
0,28,4,5.23
0,51,7,105.57
0,61,7,11.73
0,58,4,5.23
0,33,4,47.07
0,45,0,300.08
1,65,0,2700.7200000000003
1,64,3,40.66
1,46,1,15004.25
1,68,0,300.08
0,52,4,20.92
1,42,1,2400.68
1,52,4,5.23
0,36,6,4200.0
0,31,2,60.6
1,66,0,300.08
0,42,0,4801.28
0,45,0,4801.28
0,66,0,2700.7200000000003
0,20,5,573.44
1,69,6,9450.0
0,29,0,1200.32
1,69,0,7502.0
0,33,4,83.68
1,37,0,300.08
1,54,5,35.84
0,30,1,9602.72
0,47,0,300.08
0,34,3,650.56
1,52,4,20.92
0,35,7,46.92
0,37,0,1200.32
1,57,0,7502.0
1,42,3,162.64
0,67,4,5.23
0,39,1,15004.25
1,59,3,1016.5
0,24,5,143.36
1,66,0,2700.7200000000003
0,19,3,162.64
0,27,3,650.56
0,27,4,83.68
1,48,1,5401.53
0,56,5,35.84
1,57,0,4801.28
0,41,3,40.66
0,62,0,2700.7200000000003
0,69,0,2700.7200000000003
1,58,4,20.92
0,55,0,2700.7200000000003
1,27,4,130.75
0,39,4,83.68
0,54,7,187.68
1,21,7,11.73
0,65,5,573.44
1,63,0,2700.7200000000003
0,63,0,300.08
1,50,3,162.64
0,39,4,130.75
0,25,4,5.23
1,47,0,300.08
0,52,4,5.23
1,23,0,4801.28
1,25,2,60.6
0,50,0,300.08
0,22,5,573.44
0,50,7,187.68
0,23,3,365.94
0,41,0,4801.28
0,60,0,4801.28
1,40,0,4801.28
0,39,6,9450.0
0,55,7,11.73
0,64,4,83.68
1,24,5,322.56
0,50,3,40.66
1,23,2,242.4
0,42,5,322.56
0,41,2,15.15
0,65,0,1200.32
0,40,7,11.73
1,57,0,300.08
1,37,7,11.73
0,43,3,365.94
0,31,5,573.44
0,28,2,136.35000000000002
1,22,3,1016.5
1,58,3,40.66
0,55,3,650.56
0,30,0,1200.32
0,44,5,322.56
0,27,0,7502.0
1,22,0,2700.7200000000003
1,43,1,5401.53
0,26,4,5.23
1,67,0,1200.32
0,47,0,2700.7200000000003
0,41,0,7502.0
0,51,2,378.75
0,18,7,11.73
0,66,0,300.08
0,34,4,83.68
0,22,0,1200.32
0,21,5,896.0
0,20,7,11.73
0,34,6,16800.0
1,42,3,365.94
0,63,0,300.08
0,30,3,365.94
0,66,6,4200.0
1,25,4,83.68
0,68,0,7502.0
0,39,7,293.25
0,22,0,7502.0
0,34,6,4200.0
1,28,5,573.44
1,44,6,16800.0
1,62,0,1200.32
0,55,1,2400.68
0,57,0,300.08
1,59,6,26250.0
1,34,0,300.08
1,21,0,300.08
1,43,0,1200.32
0,38,6,9450.0
0,49,0,7502.0
0,40,0,2700.7200000000003
0,43,0,7502.0
1,56,4,20.92
0,40,1,600.17
0,35,3,40.66
1,32,5,896.0
0,39,0,2700.7200000000003
0,58,1,15004.25
0,68,2,15.15
0,39,0,7502.0
0,24,0,2700.7200000000003
1,57,0,1200.32
0,54,2,242.4
1,51,3,40.66
1,67,0,4801.28
1,19,4,20.92
0,45,5,573.44
0,56,0,1200.32
0,66,0,300.08
1,27,0,300.08
0,64,0,2700.7200000000003
0,37,3,1016.5
0,40,0,2700.7200000000003
0,68,0,300.08
0,25,6,26250.0
0,54,3,40.66
1,23,1,5401.53
0,45,3,162.64
0,60,7,46.92
0,33,0,300.08
0,60,0,4801.28
0,58,6,16800.0
0,60,1,2400.68
0,51,3,365.94
0,36,7,105.57
1,49,0,1200.32
0,41,6,1050.0
1,18,1,2400.68
1,49,5,35.84
0,61,0,7502.0
0,34,7,293.25
1,57,3,1016.5
0,53,3,1016.5
0,39,0,300.08
0,31,5,322.56
1,40,6,9450.0
0,58,0,2700.7200000000003
0,64,0,1200.32
1,62,0,300.08
1,65,0,300.08
0,36,0,7502.0
0,48,5,896.0
1,34,5,143.36
1,61,0,4801.28
1,65,1,2400.68
1,22,1,2400.68
1,58,5,35.84
1,30,3,40.66
0,67,0,7502.0
0,19,3,650.56
1,42,0,300.08
0,25,7,105.57
1,64,3,1016.5
0,37,3,162.64
0,21,0,4801.28
0,62,3,162.64
1,49,2,378.75
0,51,3,162.64
1,60,4,5.23
0,60,4,5.23
1,41,0,2700.7200000000003
0,60,5,35.84
0,37,0,7502.0
0,44,1,600.17
0,25,4,130.75
0,55,3,40.66
0,59,7,11.73
1,34,5,896.0
0,67,3,650.56
1,43,5,35.84
0,20,0,7502.0
0,43,0,4801.28
0,25,2,60.6
0,54,2,15.15
0,39,0,300.08
1,58,3,40.66
1,59,3,650.56
0,21,5,143.36
0,66,3,650.56
1,60,0,7502.0
1,63,0,300.08
1,33,5,322.56
1,57,0,2700.7200000000003
0,53,4,130.75
0,51,3,1016.5
0,60,4,20.92
0,65,3,650.56
0,36,3,650.56
0,59,1,9602.72
0,51,1,9602.72
1,54,0,4801.28
0,52,0,2700.7200000000003
0,35,0,1200.32
1,36,4,5.23
1,51,5,35.84
0,37,1,15004.25
0,39,0,1200.32
0,26,0,1200.32
1,21,4,20.92
1,38,0,300.08
0,48,0,7502.0
1,30,0,300.08
0,53,1,15004.25
0,68,1,9602.72
0,42,5,573.44
1,42,0,4801.28
0,35,4,83.68
1,59,4,5.23
1,58,5,573.44
0,62,7,46.92
1,35,0,1200.32
0,35,5,896.0
0,45,5,35.84
0,36,3,365.94
1,59,1,9602.72
1,48,1,9602.72
0,41,0,4801.28
1,21,5,322.56
1,60,7,105.57
1,64,4,20.92
0,25,0,4801.28
1,24,0,1200.32
1,40,1,9602.72
1,57,0,4801.28
1,68,1,600.17
1,19,5,896.0
0,53,0,7502.0
1,59,5,35.84
0,25,3,162.64
0,40,3,1016.5
0,53,0,4801.28
0,68,1,9602.72
0,67,1,600.17
1,52,4,83.68
1,36,4,83.68
0,45,0,300.08
1,18,0,300.08
0,43,4,130.75
0,35,0,1200.32
1,60,2,378.75
1,59,3,650.56
1,69,4,83.68
1,41,4,20.92
1,34,0,7502.0
1,24,4,83.68
1,35,2,136.35000000000002
1,62,4,47.07
1,53,4,47.07
1,50,4,47.07
0,42,4,83.68
0,28,1,600.17
0,30,0,7502.0
0,54,0,1200.32
1,23,3,1016.5
0,36,0,4801.28
1,62,5,322.56
0,36,4,20.92
0,55,0,300.08
0,32,1,2400.68
0,59,0,7502.0
1,27,6,16800.0
0,47,0,300.08
1,65,3,365.94
0,66,0,1200.32
0,23,0,2700.7200000000003
1,38,7,105.57
0,50,0,2700.7200000000003
0,45,3,650.56
1,50,0,1200.32
0,22,5,896.0
0,37,4,20.92
0,24,0,2700.7200000000003
0,57,0,300.08
0,34,0,1200.32
1,29,1,600.17
0,60,0,2700.7200000000003
0,51,3,365.94
0,26,3,650.56
1,53,2,15.15
0,67,0,1200.32
0,43,7,46.92
0,60,0,300.08
1,47,0,300.08
1,30,5,322.56
0,23,4,47.07
1,31,5,143.36
1,22,1,9602.72
1,61,0,7502.0
0,19,5,896.0
0,45,7,187.68
0,66,0,1200.32
1,44,5,896.0
0,48,1,600.17
0,48,2,378.75
0,60,3,365.94
1,58,0,7502.0
0,60,3,365.94
1,34,6,4200.0
1,65,1,9602.72
0,24,7,11.73
0,22,0,300.08
0,24,5,35.84
1,28,0,300.08
0,26,6,16800.0
0,36,7,11.73
0,58,4,83.68
1,33,5,573.44
1,22,0,2700.7200000000003
0,19,3,365.94
0,34,4,130.75
0,28,3,40.66
0,65,6,16800.0
0,67,4,130.75
1,52,0,7502.0
0,61,1,600.17
0,60,3,650.56
1,57,1,15004.25
1,32,0,7502.0
0,37,0,1200.32
0,64,0,2700.7200000000003
1,22,4,47.07
0,39,0,300.08
1,34,5,896.0
0,35,3,162.64
0,60,4,5.23
0,38,4,20.92
1,36,4,130.75
1,30,5,143.36
0,30,0,4801.28
0,38,0,1200.32
0,37,4,20.92
1,47,4,47.07
0,39,3,650.56
1,28,0,2700.7200000000003
1,43,4,130.75
1,56,0,4801.28
1,53,4,130.75
1,39,5,322.56
0,51,4,20.92
0,53,6,9450.0
0,42,0,2700.7200000000003
0,40,0,2700.7200000000003
0,63,0,1200.32
0,59,0,1200.32
0,60,4,83.68
0,23,6,26250.0
0,36,0,1200.32
0,20,3,1016.5
1,46,3,162.64
1,42,0,1200.32
0,24,4,20.92
1,51,3,162.64
0,32,0,7502.0
0,43,7,293.25
0,32,7,105.57
1,35,2,60.6
0,30,6,9450.0
1,55,2,378.75
1,22,4,47.07
0,69,3,1016.5
1,51,0,7502.0
0,34,5,322.56
0,18,0,300.08
0,22,1,15004.25
0,21,3,650.56
0,60,4,83.68
0,20,0,7502.0
1,35,3,650.56
0,66,2,60.6
1,46,4,83.68
1,57,3,40.66
0,33,5,896.0
0,24,6,16800.0
0,20,1,2400.68
0,22,7,11.73
1,23,0,2700.7200000000003
0,19,3,1016.5
0,39,0,7502.0
1,38,7,11.73
0,50,7,46.92
0,61,0,7502.0
0,58,0,4801.28
0,66,7,187.68
1,30,1,15004.25
0,67,0,300.08
0,53,0,2700.7200000000003
1,51,0,1200.32
0,19,0,4801.28
0,57,1,15004.25
0,53,7,46.92
0,51,5,896.0
1,44,5,35.84
0,21,5,322.56
1,25,3,650.56
1,43,6,26250.0
0,53,0,4801.28
0,66,0,4801.28
0,48,6,26250.0
0,26,0,1200.32
0,24,0,300.08
0,24,0,2700.7200000000003
1,49,1,9602.72
1,65,0,300.08
0,44,3,365.94
1,33,4,20.92
0,65,1,15004.25
1,36,0,1200.32
0,52,0,7502.0
1,58,3,1016.5
0,25,1,9602.72
0,39,5,143.36
1,22,0,4801.28
0,58,4,47.07
1,25,0,7502.0
0,40,0,1200.32
1,22,0,2700.7200000000003
1,65,0,1200.32
0,58,0,1200.32
1,67,0,1200.32
1,69,0,2700.7200000000003
0,60,1,5401.53
0,28,5,143.36
0,25,0,7502.0
0,41,3,40.66
1,55,6,1050.0
0,40,4,130.75
0,61,6,1050.0
1,63,0,1200.32
0,33,1,2400.68
0,57,0,300.08
1,24,0,4801.28
0,40,6,1050.0
0,64,6,4200.0
1,18,0,300.08
0,40,4,5.23
0,62,3,1016.5
1,60,6,16800.0
0,29,0,1200.32
1,49,3,1016.5
0,58,0,1200.32
0,65,4,20.92
0,33,5,573.44
0,62,4,83.68
0,25,4,130.75
0,25,0,4801.28
0,61,3,162.64
0,31,0,4801.28
1,22,0,7502.0
1,23,1,9602.72
0,21,0,1200.32
0,45,7,11.73
0,60,3,650.56
1,31,1,9602.72
0,68,3,365.94
1,51,0,1200.32
1,57,4,130.75
1,52,3,650.56
0,31,0,2700.7200000000003
0,69,3,365.94
1,69,0,4801.28
0,56,5,322.56
0,50,4,83.68
0,63,7,46.92
0,39,0,300.08
0,21,3,162.64
1,68,2,60.6
0,31,0,300.08
1,67,5,143.36
0,63,1,2400.68
0,64,3,650.56
0,56,5,35.84
0,63,1,15004.25
1,33,4,83.68
0,59,4,47.07
0,41,4,5.23
0,18,6,9450.0
0,36,0,1200.32
0,62,1,9602.72
1,60,0,7502.0
1,22,7,293.25
0,27,3,1016.5
0,67,0,4801.28
1,51,0,7502.0
0,47,1,600.17
1,30,4,5.23
1,60,7,11.73
0,54,0,7502.0
0,23,4,47.07
0,61,4,130.75
0,25,4,5.23
0,40,4,47.07
1,26,2,136.35000000000002
0,61,5,322.56
0,18,1,600.17
1,20,3,365.94
0,50,3,365.94
1,51,0,7502.0
1,44,5,143.36
0,68,1,600.17
1,21,4,130.75
0,68,0,7502.0
0,21,3,650.56
1,61,3,40.66
0,55,0,4801.28
1,68,1,15004.25
0,61,7,46.92
1,25,0,1200.32
0,36,4,130.75
0,56,0,7502.0
1,32,0,1200.32
0,29,3,1016.5
0,25,0,1200.32
1,46,5,896.0
0,45,4,5.23
0,43,0,300.08
0,34,5,35.84
1,51,5,143.36
0,18,3,162.64
1,55,0,4801.28
1,64,0,1200.32
1,52,0,1200.32
0,46,0,7502.0
1,43,0,2700.7200000000003
0,68,7,105.57
0,59,4,47.07
0,44,0,2700.7200000000003
0,36,0,2700.7200000000003
0,65,0,300.08
0,50,3,162.64
1,44,0,7502.0
1,62,0,300.08
0,19,5,143.36
0,58,5,35.84
0,22,4,130.75
0,63,0,2700.7200000000003
1,56,1,600.17
0,61,0,4801.28
0,34,5,573.44
0,30,0,2700.7200000000003
1,27,4,20.92
1,55,6,26250.0
1,39,6,4200.0
0,50,1,15004.25
1,21,5,143.36
0,39,0,1200.32
1,34,0,2700.7200000000003
0,24,5,143.36
1,36,1,15004.25
1,67,4,47.07
0,68,0,7502.0
0,64,3,162.64
0,52,6,4200.0
1,61,3,650.56
0,35,0,7502.0
1,42,4,5.23
1,50,5,35.84
0,41,7,293.25
0,37,7,105.57
0,48,4,83.68
1,61,3,1016.5
1,61,0,4801.28
1,34,5,143.36
0,43,0,4801.28
1,65,6,26250.0
1,65,7,293.25
0,55,1,600.17
0,54,0,300.08
0,22,0,300.08
1,24,6,4200.0
0,59,0,300.08
0,37,0,1200.32
0,65,4,5.23
0,41,3,1016.5
1,36,0,300.08
1,27,0,300.08
1,67,5,896.0
0,22,0,1200.32
1,47,0,4801.28
1,35,6,4200.0
0,68,0,1200.32
1,26,2,378.75
0,39,2,136.35000000000002
0,49,0,7502.0
0,45,0,4801.28
0,40,5,35.84
0,59,4,5.23
0,41,5,35.84
0,65,0,4801.28
0,23,3,650.56
1,54,0,1200.32
0,25,5,35.84
1,45,5,322.56
1,42,7,11.73
1,45,0,4801.28
0,63,5,573.44
0,23,5,35.84
0,30,0,7502.0
0,35,3,650.56
0,36,0,4801.28
0,22,1,15004.25
1,64,0,1200.32
0,41,4,20.92
0,23,3,650.56
1,51,0,4801.28
0,21,3,1016.5
1,65,4,47.07
0,19,6,16800.0
1,67,1,2400.68
0,25,6,1050.0
1,31,4,5.23
1,48,5,322.56
0,32,4,5.23
1,51,0,300.08
0,25,3,365.94
0,62,5,143.36
0,43,5,322.56
1,60,1,2400.68
0,61,5,35.84
1,60,0,4801.28
0,25,3,1016.5
0,42,3,162.64
0,45,7,293.25
1,34,7,105.57
0,40,6,26250.0
1,22,3,40.66
0,37,5,143.36
1,66,0,2700.7200000000003
0,36,7,187.68
0,35,0,4801.28
1,65,5,322.56
1,49,3,650.56
0,54,7,293.25
0,69,0,300.08
1,25,5,896.0
1,40,3,650.56
0,47,1,15004.25
1,50,7,11.73
1,36,0,1200.32
1,25,6,4200.0
0,26,4,20.92
0,43,6,4200.0
0,63,0,300.08
0,49,3,650.56
0,42,3,365.94
0,24,5,322.56
0,40,3,40.66
1,64,6,4200.0
1,47,2,378.75
1,63,1,5401.53
0,46,0,4801.28
0,69,0,1200.32
1,27,0,2700.7200000000003
1,58,0,1200.32
0,64,5,143.36
0,62,5,573.44
0,28,4,5.23
0,64,5,573.44
0,31,0,4801.28
1,40,4,20.92
0,33,1,600.17
0,24,1,15004.25
1,58,4,47.07
0,42,0,4801.28
0,49,1,9602.72
1,51,3,1016.5
0,64,3,365.94
1,61,4,83.68
0,42,0,7502.0
1,40,1,5401.53
0,64,0,2700.7200000000003
0,21,5,35.84
1,35,5,573.44
1,61,0,4801.28
0,30,5,35.84
1,50,3,40.66
1,58,0,300.08
0,50,0,300.08
1,29,1,600.17
1,54,0,1200.32
1,42,1,15004.25
0,56,0,1200.32
1,21,5,573.44
0,29,0,4801.28
0,46,0,4801.28
1,58,0,7502.0
0,64,2,60.6
1,67,0,1200.32
1,59,4,83.68
0,62,1,15004.25
1,56,0,300.08
0,60,0,4801.28
1,56,1,2400.68
0,44,1,15004.25
1,39,0,1200.32
1,58,0,4801.28
0,33,0,7502.0
0,43,4,5.23
1,36,5,896.0
0,36,1,15004.25
0,30,0,1200.32
0,22,0,2700.7200000000003
0,61,0,7502.0
1,54,0,1200.32
1,41,1,15004.25
0,48,3,365.94
0,48,5,143.36
0,26,0,300.08
0,58,6,9450.0
0,30,3,1016.5
0,67,5,573.44
0,50,5,143.36
1,25,3,1016.5
0,42,4,20.92
0,66,0,7502.0
0,33,1,15004.25
1,60,4,5.23
0,47,0,300.08
0,35,2,378.75
0,65,0,2700.7200000000003
0,21,4,83.68
1,39,3,1016.5
1,35,3,162.64
1,51,6,26250.0
1,29,7,105.57
0,18,0,4801.28
0,35,0,1200.32
1,19,1,9602.72
0,29,5,896.0
1,61,2,136.35000000000002
1,25,0,300.08
0,60,3,162.64
0,24,2,15.15
1,43,0,7502.0
0,48,0,4801.28
0,21,7,187.68
0,38,5,143.36
0,25,4,83.68
0,59,2,136.35000000000002
0,55,5,35.84
0,32,5,143.36
1,52,1,2400.68
0,47,5,143.36
0,50,0,300.08
0,18,3,1016.5
0,38,4,47.07
0,69,0,300.08
0,26,0,7502.0
0,51,4,83.68
1,30,4,83.68
1,67,3,162.64
1,62,0,2700.7200000000003
0,39,0,2700.7200000000003
1,64,4,47.07
0,23,4,83.68
0,67,1,9602.72
0,56,0,4801.28
0,34,4,47.07
1,31,1,2400.68
1,18,0,7502.0
0,32,3,365.94
1,44,4,5.23
1,63,0,4801.28
0,53,4,130.75
0,45,3,365.94
0,36,0,300.08
1,44,4,130.75
1,64,6,16800.0
0,21,0,2700.7200000000003
1,25,0,300.08
1,52,4,47.07
1,54,0,4801.28
1,33,5,896.0
0,63,3,650.56
1,46,3,40.66
1,39,0,300.08
0,68,5,322.56
0,38,3,162.64
1,64,0,300.08
0,21,0,300.08
0,60,1,9602.72
1,56,0,300.08
0,47,1,5401.53
1,20,6,1050.0
1,50,0,300.08
0,43,1,600.17
1,39,0,300.08
1,20,3,650.56
1,52,0,1200.32
0,49,1,9602.72
0,63,7,11.73
1,19,0,7502.0
0,33,6,1050.0
1,53,2,15.15
1,67,0,2700.7200000000003
0,49,0,7502.0
0,37,3,650.56
0,23,0,1200.32
0,58,3,40.66
0,63,1,2400.68
1,39,5,35.84
0,41,1,9602.72
0,68,0,2700.7200000000003
0,57,5,573.44
1,46,1,9602.72
0,20,0,2700.7200000000003
0,52,0,300.08
0,19,2,242.4
1,47,1,15004.25
0,22,0,2700.7200000000003
0,22,3,650.56
1,25,6,26250.0
1,60,7,46.92
1,33,5,896.0
0,25,7,105.57
0,38,5,573.44
0,29,4,130.75
0,64,0,2700.7200000000003
0,36,0,2700.7200000000003
1,23,7,105.57
1,32,0,2700.7200000000003
0,29,0,1200.32
1,30,5,322.56
1,59,6,9450.0
1,29,0,4801.28
0,29,1,9602.72
1,48,0,300.08
0,26,1,600.17
0,68,0,7502.0
1,61,7,46.92
1,46,0,7502.0
0,64,3,365.94
1,57,1,2400.68
0,56,2,242.4
1,39,5,896.0
0,38,6,4200.0
0,39,6,9450.0
1,59,5,322.56
1,18,0,7502.0
1,62,4,130.75
1,23,4,130.75
0,35,5,322.56
1,22,0,1200.32
0,24,1,9602.72
0,22,1,9602.72
0,39,7,11.73
0,45,2,15.15
1,51,0,7502.0
1,46,4,5.23
0,65,0,2700.7200000000003
0,19,5,143.36
0,20,5,573.44
0,47,0,2700.7200000000003
0,45,1,15004.25
0,36,0,7502.0
1,48,0,4801.28
0,41,0,7502.0
1,37,0,4801.28
1,46,6,26250.0
0,34,2,242.4
1,52,4,20.92
1,54,1,600.17
0,35,0,2700.7200000000003
0,43,2,136.35000000000002
0,53,3,40.66
0,19,0,7502.0
0,54,7,293.25
0,64,0,300.08
0,56,3,162.64
0,35,6,16800.0
1,35,0,4801.28
0,28,1,2400.68
0,67,0,300.08
1,21,0,7502.0
1,37,4,20.92
1,30,0,300.08
0,40,3,1016.5
0,19,5,322.56
1,66,0,7502.0
1,20,2,378.75
0,44,2,60.6
1,60,5,143.36
1,38,0,7502.0
0,53,0,1200.32
1,65,4,47.07
1,61,3,650.56
0,38,4,47.07
1,18,5,322.56
0,38,6,4200.0
1,38,0,4801.28
0,68,5,896.0
0,36,7,11.73
0,32,0,7502.0
1,59,7,46.92
1,23,1,15004.25
0,34,4,5.23
0,54,0,4801.28
0,45,0,4801.28
1,21,0,2700.7200000000003
0,66,5,322.56
0,51,0,4801.28
1,37,0,4801.28
0,40,4,47.07
0,53,5,35.84
1,64,4,130.75
1,19,4,130.75
0,26,3,40.66
1,33,3,365.94
1,30,1,9602.72
0,35,7,105.57
1,36,5,322.56
0,32,4,47.07
0,37,4,5.23
1,60,0,7502.0
1,47,0,4801.28
1,38,0,4801.28
1,18,0,1200.32
1,33,7,105.57
1,46,0,4801.28
0,29,0,2700.7200000000003
1,40,6,16800.0
0,50,3,365.94
1,33,0,1200.32
0,43,0,7502.0
1,60,3,365.94
0,25,6,1050.0
0,32,4,130.75
1,58,2,15.15
0,23,4,47.07
1,57,0,1200.32
1,64,0,2700.7200000000003
0,54,0,7502.0
1,53,0,1200.32
1,32,3,40.66
0,54,0,2700.7200000000003
1,63,0,1200.32
0,39,5,573.44
1,63,1,600.17
0,49,0,1200.32
0,36,6,1050.0
1,34,0,7502.0
0,38,0,4801.28
0,54,3,650.56
0,30,6,9450.0
1,61,7,11.73
1,29,5,896.0
1,21,2,242.4
0,40,7,46.92
1,54,5,896.0
0,46,5,573.44
1,25,0,2700.7200000000003
0,56,0,1200.32
1,39,1,600.17
1,31,6,4200.0
0,35,3,1016.5
0,27,0,300.08
1,47,0,2700.7200000000003
1,44,1,600.17
0,22,1,5401.53
0,28,4,20.92
0,20,3,40.66
0,40,4,47.07
0,54,0,7502.0
0,35,2,60.6
1,67,7,11.73
0,64,0,1200.32
0,29,0,1200.32
1,29,0,4801.28
1,48,1,2400.68
0,56,3,1016.5
0,66,3,1016.5
0,26,4,83.68
1,45,4,5.23
0,56,3,40.66
0,24,3,40.66
1,33,0,1200.32
0,56,0,7502.0
1,62,4,5.23
0,20,4,130.75
1,49,1,5401.53
0,63,5,573.44
0,66,5,35.84
1,35,0,4801.28
0,34,0,7502.0
1,38,0,1200.32
1,27,4,5.23
0,21,0,1200.32
1,49,0,1200.32
0,60,0,4801.28
1,62,2,15.15
0,23,3,1016.5
1,59,1,9602.72
0,46,5,573.44
0,24,0,4801.28
0,37,6,9450.0
0,56,0,300.08
0,69,3,162.64
1,69,4,47.07
1,38,2,15.15
1,39,6,4200.0
0,26,0,1200.32
0,30,4,47.07
0,22,0,4801.28
0,52,3,162.64
1,64,0,7502.0
1,22,1,2400.68
1,49,3,162.64
0,57,3,1016.5
1,58,0,1200.32
0,36,0,7502.0
0,35,5,322.56
0,58,5,35.84
1,44,0,300.08
0,68,5,896.0
1,40,0,4801.28
0,52,0,4801.28
0,63,4,47.07
0,53,1,15004.25
1,53,0,2700.7200000000003
0,21,4,20.92
1,61,5,896.0
1,32,0,300.08
0,54,2,60.6
1,69,4,47.07
1,63,0,7502.0
1,41,7,46.92
0,54,4,47.07
1,57,4,47.07
1,33,4,20.92
0,32,0,4801.28
0,35,0,1200.32
1,39,5,322.56
1,64,7,46.92
0,52,3,650.56
1,36,1,600.17
1,35,0,7502.0
0,50,0,4801.28
1,32,4,20.92
0,27,0,1200.32
1,69,3,40.66
1,22,6,1050.0
0,30,6,26250.0
0,41,6,4200.0
0,19,7,293.25
1,24,4,20.92
1,58,4,47.07
0,32,0,4801.28
1,38,4,5.23
0,62,1,9602.72
0,20,4,5.23
1,32,4,130.75
0,50,0,300.08
1,22,0,2700.7200000000003
1,28,7,46.92
0,47,5,143.36
0,43,0,7502.0
0,51,3,1016.5
0,31,3,650.56
0,27,0,1200.32
1,27,6,1050.0
0,55,3,162.64
0,48,0,2700.7200000000003
0,26,0,300.08
1,52,5,896.0
1,26,3,162.64
0,23,0,300.08
1,34,4,20.92
0,66,1,9602.72
0,54,0,7502.0
0,37,0,1200.32
1,50,4,83.68
0,45,3,365.94
0,42,3,365.94
0,67,0,300.08
0,38,0,7502.0
1,46,7,293.25
0,23,0,7502.0
1,31,0,4801.28
0,19,4,130.75
1,24,0,1200.32
0,59,1,2400.68
1,40,0,4801.28
0,45,0,7502.0
1,51,2,15.15
0,22,4,47.07
0,31,0,2700.7200000000003
1,26,7,46.92
1,58,3,162.64
0,51,4,5.23
0,49,3,650.56
0,44,3,40.66
0,27,3,650.56
0,31,0,4801.28
0,68,5,573.44
0,39,1,9602.72
1,40,3,650.56
1,43,3,40.66
0,30,0,1200.32
0,65,2,60.6
0,22,0,4801.28
1,66,0,1200.32
1,35,0,4801.28
1,58,7,105.57
1,65,4,130.75
0,20,5,573.44
0,48,0,4801.28
0,67,3,1016.5
1,58,6,9450.0
0,69,4,83.68
1,26,3,1016.5
1,62,4,20.92
1,18,0,300.08
1,27,4,83.68
1,50,5,35.84
1,47,2,60.6
1,62,5,322.56
1,34,0,300.08
0,58,3,162.64
0,19,5,35.84
0,27,0,7502.0
0,19,4,47.07
0,39,0,4801.28
0,21,0,4801.28
1,28,0,4801.28
1,23,7,293.25
0,63,0,4801.28
0,41,3,1016.5
1,67,0,300.08
0,65,3,650.56
0,37,5,573.44
0,48,0,300.08
0,21,4,20.92
0,34,2,15.15
1,27,5,896.0
1,64,2,60.6
0,37,0,4801.28
0,59,3,1016.5
0,64,0,300.08
0,64,0,4801.28
0,51,2,60.6
0,22,3,1016.5
0,55,0,4801.28
1,39,3,650.56
1,52,3,650.56
0,50,5,573.44
1,21,1,9602.72
0,24,0,2700.7200000000003
1,47,6,26250.0
0,62,5,322.56
1,43,5,896.0
0,48,4,83.68
0,23,0,1200.32
0,55,0,300.08
1,26,4,130.75
0,61,0,4801.28
1,38,1,15004.25
1,52,3,650.56
0,38,0,7502.0
1,18,0,2700.7200000000003
0,45,0,300.08
0,18,0,300.08
1,26,1,5401.53
1,52,5,573.44
1,58,0,300.08
0,23,3,1016.5
0,21,1,15004.25
0,37,0,2700.7200000000003
